label,text
8,He has already been through one failed marriage and most marriages fail because of lack of communication. Your best bet is to just talk to him about it. Tell him how you feel. And once you get through this keep talking to him about your feelings and never stop.
8,Judge not by what he says but by how he behaves towards you.  Actions speak louder than words.
8,i did...but thats the worst mistake u can make...
8,"I think when she's feeling the same way, she'll reveal where she is.. relationships need to be mutual hun, and just because you are feeling this way, doesn't automatically mean she is.  And just because you are feeling this way, doesn't give you the 'right to track her down'.  Patience hun, if it's meant to be, she'll come around and tell you where she is!  Too many wierdo's on the net to just 'give up the info' to everyone you meet.  :)"
8,"There is a perspective that I've adopted that allows me to put things in focus. Look at it this way; negativity exists to define the good and vice versa. \n\nThat reminds me of a ""Six Feet Under"" preview. In it, one of the characters asks, ""Why do people have to die""? The other character responds, ""To make life have worth"". \n\nTo say that God allows some thing like rape, suggests that you have insight into how God works. Many people may feel, ""as you believe, so it shall be"". However, not one person on the planet could give you a confirmation on God and God's intentions. It's left to each individual's interpretation and belief.\n\nI understand where you are coming from, though. You're thinking, 'If God is so powerful, why doesn't God intervene'? I don't have a difinitve answer for that. But think of it this way; if God intervened all the time, how would any one learn any thing? \n\nOf course, it's not as if we're learning much as it is. However, most of us know better. We make our own decisions and whether we know it or not, our decisions affect every one around us.\n\nPeople get raped but also, some thing good happens. Not necessarily some thing equally and oppisite, though. However, down the line things will balance out.\n\nLife is full of in justices. You must know that, every thing moves in cycles and as the old saying goes, ""what goes around, comes around"". A rapist may not be punished today but one day his sins will be punished."
8,"It will only make things weird if he doesn't feel the same way after you've told him.  Do you think he could feel the same way? You need to find out whether you ask him upfront or ask his friends or mutual friends.  You need to find out first.  If he feels the same way, then I don't think there's anything wrong with giving it a try.  The best boyfriends are usually your friends first! The only downfall is if it doesn't work out (and it ends badly) it may not go back the way it used to be.  You need to decide if that's what you want and if he feels that way too."
8,"I just glanced at that site and it looked really scary like that program from Eternal Sunshine of the Spotless Mind.  I went through a horrible breakup (5 years) and I was really lost.  When We first broke up I asked a friend who was dumped by his girlfriend of 5 years for advice and he said that it just sucks, its going to suck for a while and then one day I will wake up and it won't suck as much.  He was totally right.  \nOne thing that did happen to me was that I had a freak out and realized I needed to get rid of all those comprimizes in my personality that I made for my Ex.  I got out old clothes I wore before I dated him, read all my old favorite books, listened to the music and watched the movies that influenced me before I met him.  I became more myself and less the 1/2 ""we"" ""us"" person I was.  I do keep those memories though, you should want to as well, there are good ones and the bad ones remind you of what not to do.\nI suggest watching What the Bleep Do We Know.  It talks about negative thought patterns and the main character has just experienced a break up.  It shows how that trauma can take over your mind and body (kind of like what that web site says) but that you can reclaim your life and retrain yourself not to be so devastated.  \nLive through your sadness, it will make you stronger and your future relationships stronger.  Don't dwell in your sadness, that will take over your life.  Take time to grieve for your lost relationship, allow yourself to be sad and angry allow yourself to love and hate your ex.  That is what is supposed to happen."
8,"Depends on her interests...I always liked it when the men i dated picked activities they know I liked.  It was always annoying when they offered options, too.  \nHave fun!"
8,White chicks will definitely put away your laundry for you -- Do you prefer your laundry shoved down your throat or up your @$$?
8,"Of course. We are only human too, just like you guys. But sshhhh, don't let it get out, OK?"
8,"You could just ask him to stop. If its something like shaking his leg, he may just do it without realizing it. Its funny because my boyfriend does that do. I just put my hand on his knee and he stops. Eventually he starts up again, though. I think its because he has a hard time sitting still without doing something or haveing some kind of movement. He does it a lot when we are at the movies.  \nThe best thing to do is just talk to him about it. If its a small, silly thing like that, he will probably try to stop.\nOr, you can just try your best to ignore it. Try to focus on something else when he starts up with something like that\nAbout the heavy breathing, he may not be able to fix that. Does he have asthma or some other condition?"
8,Most that know my wife and I have no idea that we have been swingers for years.  The reason why most do not know is because of the closed-mindedness of most.  We love to get out a few weekends a month and hang out with other couples. We are definitely happy with each other and it makes our sex life when it is just us two even better.
8,hey this is shari- from craving same sex my email is shari487@hotmail.com
8,"You mean like meeting a guy, dating, getting engaged, and then marriage?  Or the actual ceremony itself?"
8,"lol...that's so sweet...\ni dunno..mayb u can make one up based on any other poem,or just start from scratch?\ni just hope laura n corey culd live happily evr after!!gud luck!!"
8,Of course.  We are all human and bad things happen!
8,"Because the girl is insecure, my guess.  I can't really totally explain it more than that.  But she should realize that it's actually a sign of him getting more comfortable with her.  See he's realizing that his life has been out of balance becuase he's been persuing her, and is now trying to balance things out.  This is a subconsious attempt to make a workable relationship that will last. and she should realize that.\n-Duo"
8,"From reading your description, it's sooo obvious that he likes you. I mean, why else would he hold your hand or rub your leg while at the movies. And hang out with you? If he doesn't like you, why would he wanna spend 5 hours talking on the phone to you? So YES, HE LIKES YOU. Now, if you like him back, just tell him that you like him and i'm sure he'll say that he'll like you back. :)"
8,"Go with it, older guys are fun."
8,"No. He's not the absolute cutest ever.\nBut he is one of the smartest, and\nhands down the most funny, creative and nurturing."
8,"He might be saying he loves you but it may not be in a romantic way.  Sometimes we put meaning to the words people say because that is what we want those words to mean.  You can directly ask him what the ""i love you's"" mean so that it will be clear to both of you.  Good luck!"
8,There are many happy re-marriages after divorce\n\nIf you're interested in finding a website which has many happy reports of successful remarriages go to http://rejoiceministries.org it's a website specifically for people who are interested in reconciliation after seperation or divorce\n\nhttp://marriagebuilders.com is a website that has lots of suggestions by dr willard harley on how men & women's needs differ & how to identify the needs which are lacking & most importantly how to go about getting those needs met - a very good book to get is His Needs Her Needs but he also offers other resources as well as some free questionaires which are taken from his book which i suggest that you print up 3 copies of all 5 questionaires they'll help you to know where to start on your road to ReMarriage\n\nhttp://midlife.com is a website that dr jim conway has which discusses mid life issues & how to deal with them - he offers a chatroom where he goes in to answer questions weekly on wednesdays\nhe wrote the book Men in Midlife Crisis & his deceist 1st wife wrote the book Women in Midlife Crisis - women go thru MLC at an earlier age than men & many marriage issues & divorces come to a boiling point during this time period in life\n\nanother place to try is http://divorcebusting.com which is the website board for readers of michelle weiner-davis\n\na great book to read while you're seperated from your wife is the book When the One You Love Wants to Leave by dr donald harvey
8,Age is just a number when you become a mature adult... at that time it doesn't matter how old 30...40...50...60... A good looking man is just that....HOT!!
8,"Everyday is a good day to show Love, so a simple gesture like a heart shaped candy/chocolate, and a note/card...maybe dinner...in or out it depends on what would be more appreciated by your partner.  Happy Valentines Day Everyone!"
8,"Dunno, but I had a girlfriend who moved to the US....needless to say we split up then, biatch!"
8,Today was a good day after all
8,How can you say you're ready for a baby when you don't have the financial security to raise it?
8,"THINGS A MAN DO TO SHOW HE LIKE A WOMAN\n\n•HE LOOK AT YOUR PICTURE\nCONSTANTLY\n•HE WILL WALK REALLY SLOW WHEN HE IS\nWITH YOU\n•HE'LL FEEL SHY WHENEVER\nYOU'RE\nAROUND.\n•HE SMILES WHEN HE HEARS YOUR\nVOICE.\n•HE'LL START LISTENING TO SLOW SONGS,\nWHILE THINKING OF YOU\n•HE IS AlWAYS\nSMILING\nTO HIMSELF WHEN TALKING ABOUT YOU\n•HE WOULD DO ANYTHING FOR YOU,\nOR\nANYTHING TO SEE YOU.\n•HE'D CALL YOU EVERY NIGHT\n•YOU'LL NOTICE THAT HE IS CLOSE TO YOU, BECAUSE HE WOULD WANT TO BE CLOSER TO YOU\n•HE'D GIVE YOU THINGS YOU DIDN'T ASK\n\nWHAT YOU'D DO TO SHOW HIM BACK THAT YOU LOVE HIM\n\n•WHEN HE SMILES AT YOU, SMILE BACK\n•APPRECIATE EVERYTHING HE IS AND HE DOES\n•SMILE AT HIM FIRST!!"
8,"Xscape ""Understanding"" and ""unappreciated"" by Cherish are a few that comes to my head."
8,"Wanting a boyfriend and NEEDING one are two different things. You should never NEED a boyfriend. You need to be secure in yourself enough to know that you can live your life for you. No other.\n\nWanting a boyfriend is fine. How to get one? Well, just start talking to guys you like. It will work itself out eventually. If you talk to enough guys you like, chances are, one of them will ask you out. From there, don't be needy. If it works out into a committed relationship, great. If not, move on."
8,Yes he could get in a lot of trouble...This needs to be handled through the courts...Your mom needs to go to the police station and file a missing persons report now...
8,there are many ways to be intimate and intercourse is just one.....
8,"have a look at wwwgemstv.com buy her a nice piece of jewlery, she will love it.  Some of the prices are as low as £7.\nBut you could buy her a really nice ring, which would make her christmas and earn you a few browny points"
8,"Real men like WOMEN-period! Your race does not mean anything.  You are going to hear all of the stereotypes like white women are easy, they give good oral sex or because they are ditsy.  I don't believe that, it is simply because he is attracted to her.  Don't go around getting big-headed because bad men just like bad women comes in all shpaes, sizes and COLORS.  Enjoy your mate for who he/she is and not because of their race.  \n\nTo me, ultimately, it is no big deal!"
8,"Now, this is a very interesting and intriguing question. Actually, the issues are really big since the victim would always be doubtful about your every move. She can't stop but think she could get abused again. But, if the man makes her feel real comfortable at first and gain her complete trust, there would not be any issue later. I would go out with someone like you but would want you to letme know whenever you feel insecure with me. That would, by itself, slowly get you feel secure and then move easily with me."
8,"First of all Love makes up reasons to be together, Love longs for each other, Love wants to spend every momet together, Love sacrifices for the other, but do not get it wrong sacrifice has got to be a two-way street, and when love can not be together the one who is away should express it in words...Love poets know this truth, but for me I look into chapter 13 of Corinthians verses 1-7 in the Bible and any Bible will give you a standard on what the world seems to lack so much of Agape Love . Please do not mistake ""SEX"" for ""LOVE"" melwynmel@yahoo.com"
8,"Easy! \n\nDoes he call you?\nDoes he want you around?\nDoes he make plans with you?\n\nYes, he wants to date.\n\nDoes he tell you to call him?\nDoes he want you around only when he can hang?\nDoes he tell you about his plans but does not include you in them?\n\nSorry, just friends.\n\nTake it from someone that has: been there, done that.  Move on! You need someone that is genuinely interested in your time and will make time for you no matter what."
8,Well I reckon that would that would be up to the gorilla since they are 10 times my equal. I just hope she isn't a little kongish and finds me the boy of here dreams.
8,"aw yes i do think she likes you. she might be flirtiing with other guys in front of you, because she may not think YOU like HER. i think you should ask her out. if she pulls you aside or when your alone, (or you pull HER aside) and just smile and say something like, ""your very nice and beautiful, and i was wondering if you would like to be my girlfriend?"" or something like that. be sure to smile and look into her eyes. girls love that. if she rejects you (which she probably wont) just do a subtle smile, and be understanding, and stay her friend.\n\n\ngood luck! :]"
8,Because sometimes we just cant handle the truth
8,It's possible and absolutely natural too! You can also have fantasies that's dreams/imaginations of having sex with someone else than the one with whom you are enjoying during the course of active sex! They say fantassies add to better sex performance. Try it!
8,Looks aren't everything. She likes or loves you for the person you are. Be thankful for that. My boyfriend thinks the same way. I tell him all the time its because he's an amazing man and I love him.
8,give him dirty looks every now and then and ignore him
8,"no, if you can't tell him to his face that you love him then you actually don't love him. Loving someone means you have to feel comfortable around him. If he can't take you seriously, then he don't have alot of trust in you. Just try it and see what happens. Whatever you do, please don't write it"
8,The deciding factors on who gets child custody anywhere should always be who is the better parent. Who will make the child the number one priority. I don't believe it should necessarily always be the mother. Whoever the better parent and person it should have the kids. That's what's in the kids best interests.
8,Giftcard from her favorite store.
8,just suck her pussy
8,"Okay, lets get to the root of it.  All guys are sexually attracted visually, meaning that guys need only a glimpse to get aroused and think sex.  Unfortunately, most guys let that arousal control them.  when that happens men can only see women as sex objects.\n\nOn the other hand, men who are not controlled by lust are capable of seeing beauty in women that is far beyond sex.  All hope is not lost.\n\nOne last thing.  Personal victory over lust can only happen with help from someone far greater than themselves.  Jesus Christ is the answer."
8,What r ya talkin about I am the drunk uncle want a drink of my jack and coke
8,"Girl trust me I do the same thing, and ask myself the same question. I finally came to realize that I don't think we do it on porpose, sometimes it just happens that way. Maybe we are afraid of being happy, or maybe we grew up in a really strict family, and we are good girls, and opposites really do attract. It's kindof like we realize that we will never be bad girls, so jerky, bad boys are what attracts us. Sometimes for me it's fun to get my heart broken so that I can be sad. You will realize though girl that in the end it's not worth it. I regret turning down good guys for jerks, cuz in the end I always lose. And a lot of times the good guys are nerdy, because since they have no looks they have to treat girl good. Maybe we are just to picky. But trust me there are good looking guys that will treat you good. Just don't give up."
8,only do what you ae comfortable with
8,"There was a mediocre movie with this as the theme a few years back, starring Michael Keaton.\n\nThe point was that it was a bad idea."
8,"I am a twin, and as much as my sister hates me sometimes, we always make up. Hang in there, she'll forgive and forget. She'll need you to have her back someday, and hopefully you'll be there. stay strong. Twin  Power!!!"
8,Call the district court clerk in your county and ask them. they will have the correct answer for you. Good Luck !
8,keep up the good work....trust is EARNED\nshe must have been hurt REAL BAD b4...\ndon't EVER give her a reason to not trust you\nif she EVER catches you flirting with another gal...it'll take EVEN longer for her to trust you again...
8,if you are a girl we need pics....if you are a guy go away and get a life.
8,"I think you're a cutie, if she left you for your looks then she is way too shallow for you.  Find someone you will like you for what's on the inside and your good looks just come with the package."
8,"yeah, pretty much - not so much because i'm completely closed-minded (i might go out with a non-punk girl if i knew any) but basically because i've only had one girlfriend and she happens to be a punk rocker as well...  i know for me as well as her, it was important that we both liked the same music and had the same interests (so we could go to shows together or do whatever).  so, yeah, go for it if you wanna, but know that the guy might put a lot of importance on the music he listens to... if you're into punk but don't look punk i don't think he'll mind much (unless he's a jerk), but if you hate punk rock or something, don't expect much..."
8,"Don't do it!  If he and/or she wishes to meet the other then let them step up and do so, once you get involved it's going to be a headache.  You can support the relationship as a friend and not initiate the relationship as a third party."
8,I find the best guys when I am just out and about going about my day.  Be bold and ask a cute girl out at a book store or the grocery store.
8,No way to know if you don't ask!
8,o he's definitely interested but i would watch my back if i were u
8,yes i like to have it with teen girls too..mmmm they go off cos most are sweet and want to learn.. im happy to teach.
8,"a real frend wudnt treat yooh lyk that, so i seriously suggest that yooh find a new frend"
8,Jagged Little Pill by Alanis Morissette is the best breakup cd ever
8,Talk to her ask her to be honest with u about ur friendship. Ask her why she sighs when u sit next to her. I remember when I started secondary school that my friends made new friends and I became a bit distant with them. They got with different groups of friends and same with me to. Just talk to her about it.
8,"yes i have, with a couple of my friends playing truth and dare, i'm not going to say what happend or what we did but i would only say that it was gay and dirty."
8,Why is it ewwwww. You people need to try things before you say ewwwwwwww. I'm married. Even before I was married I have been with women. It spices things up. Its far from ewww..
8,from which school or college?
8,Yes. Family is very important to me and we are very close.
8,"I think it depends on the couple. If they have certain things that they really enjoy doing together, 'their things' can be kind of romantic and personally enticing for a proposal. Your man doing something romantic, like including your favorite flower or meal because he remembered that you liked it would be very heartwarming."
8,"if your the honest type and have a good relationshiop tell your friend, if not hide it and hit the chick up  the real question is pussy or dick"
8,MMMM Cheeezzze I like cheese!What do I have to do??
8,"You know what?  Screw it.  Stay with him, marry him, and live your whole life unhappy."
8,"I went with my husband several times to strip clubs in an effort to try and fix some of our intimacy problems.  I even bought him a lap dance one time.  However, afterwards, it doesn't make me feel good or cool or sexy, even thought it might make him feel that way about  me.  How you feel about you is more important.  After a strip club, part of me really hates him for not wanting to just explore with me.  I keep trying to tell myself that I should just go with the flow.  That men look at women like women look at shoes...but it never seems to make me feel any better.  Before you go, remember that you can never erase that memory once it's there.  On the other hand, at least you know who your husband really is and what he really wants.  Yes, you'll be the coolest wife in the world (like me), but then soon his affection towards you over it becomes empty.  My girlfriend is so jealous that my husband is so affectionate with me...but his affection doesn't make me feel cared about by him anymore."
8,"I know guys who date (and marry) women with kids.\n\nStill, it's hard enough for a single man to marry a woman without kids, take on the responsibility of that relationship, and use his time and energy for her sake rather than his own. \n\n(Obviously, this is why some of these single women have kids and no husband -- the guy used her, then skedaddled when the pressure got to be too much.)\n\nFor a guy to take on a woman with kids is even more overwhelming. Not only does he have to be care for his wife, but there are many other concerns:\n\n1. He has to keep a steady job, to provide not only for his wife but for children. (He can no longer pick up and relocate easily, quit a job he dislikes without serious thinking ahead of time, etc.) That's scary, and a big commitment. \n\n2. He's expected to be a dad, but has NO experience with kids -- as opposed to the mother, who started out knowing nothing and learned with the kids as they got older. He's got to start cold, halfway through the process. That's intimidating.\n\n3. If the biological father is around, he now has to deal with HIM ... possible confrontations if his wife or kids are being harmed or not dealt with properly.\n\n4. Dating a married woman means you're not as flexible, have to always juggle the kids in order to go out, etc.\n\nConsidering a guy could start fresh with a childless woman and not have to worry about this stuff, it's no wonder many opt out for the easier situation. He wants to avoid as much pressure as possible, and he wants to create his OWN family when he finally gets around to it, rather than caring for one someone else created.\n\nI don't necessarily think these are ""good"" reasons, and I think a real man can overcome them for a woman he cares about and is attracted to, but they are some of the typical considerations for a guy who is dating a woman with kids."
8,"I lived in Porto for a while, yes the women are beautiful.  First, not knowing so much portuguese might be an asset, as I have found they are very interested in American men.  Though they may not admit it.  Go dancing, in the clubs, just dance with a girl !without! a man and if shes down you'll discover the meaning of ficar in no time.  No need for words at all.  Youll get her number for sure.  Another great way is to go to a gym, theres a great one downtown, but itll cost you like 90 rais a month.  Good luck man, oh, and here's something to wisper into her ear: ""Quer ficar comigo?"" thats how its done."
8,"a little here, yes i'll admit it. And im working on it, thank you!"
8,"Hello Myca. I couldn't help but pick out your question, for obvious reasons of course. Let me go straight into it. The quick answer is NO! (Not with a friend first!) YES! If you think the relationship can handle it with someone that ya'll can meet and get to know for that purpose. OK?? If you would like to know why then read the following.......\n First of all I commend you for stating that you don't desire a man in this, (I'll comment on that later). Second, you’re lucky to have a man that hasn't shoved the thought of this down your throat since you both met (even better since this incident). Anyway, ""Is it a good idea..?"" you ask. Well in this case it's one of those grey areas we all see every now and then. From experience and dealing in ""The Lifestyle"", as they say, I recommend that you and your husband start with an unknown. The reason for this is simply because should you both decide to go through with this if it turns awkward or it just wasn't good or it was!! See that way you hurt no one and you both get to figure if it's something ya'll would like to consider doing again. Now let me say this, please understand that men and women are totally built different mentally and emotionally. I'm not trying to drag this out or be your counselor but these are thing people should take into consideration before doing things that may destroy something that's perfect already. So make sure that you both have a very, very open discussion about the possibilities of (Jealousy, How you both feel before and after the act, Jealousy!, Can one of you stop if other is uncomfortable?, JEALOUSY!! and disease). I'll take it that you both are very wise and know your partner and your friend. So if you trust and KNOW them well enough to not warrant any foreseeable problems, then HEY! ENJOY!! But remember, the beginning is always Bliss, but look further down the road!!"
8,"a casual guy, who isn't afraid to have fun.\n(if you're honest, and a great sense of humour that helps too..)"
8,"Hey rocker chick, \n     Horse back riding as damn fun.  But cowboy riding? buck up and try to hold on longer than 8 seconds for every body's sake.\n    And the song has song great lyrics, by the way."
8,This guy doesnt sound like hes being considerate of you in ANY way at all. He is using you. A guy who cares for a girl shows consideration. A guy can say anything to a girl but what do his actions tell you? Those speak louder than words. He is making everything about him and nothing about you. Is that what you really want?
8,i guess it is... but why ?
8,"Love and Sex are totally different entity.\n\nLove is something which will last forever. Its a feeling. Related to heart. A dedicated, pleasant experience. There will be sometimes in Love relationship you will get lot of pain. But still you will hang on, because you love.\n\nSex is an action. Its a pleasure, and for Fun. Its what you think. Related to mind. A human body is programmed to have SEX. The purpose of a Man & Woman, and the whole human generation depends on this ecstatic, pleasure activity between two people. \n\nWhen you are denied of sex, you will not feel that bad. You can masturbate and sleep well.According to me,  the most sexiest organ in a human body is MIND. But when you are denied of love, you don't get sleep. \n\nSo Love is more powerful, and precious than SEX. You might get a chance to have intercourse with many, but if you didn't gain even a single person to truly love you, any case, then there is no point in Living."
8,"You are better off not having neither one of them in your life. Karma's a bitch and what goes around, comes around. To make your life easier for you so that you can move on, talk to your friend. Tell her how you really feel. She betrayed you by sleeping with your boyfriend. Your boyfriend betrayed you as well because he knew exactly what he was doing and he didn't even stop it. It will take some time to get past this, but give yourself a chance on focusing your healing process and continue doing what you're supposed to be doing. Things will get better and you will have a new friend and a boyfriend that will not betray you. You don't have to forgive your friend if you don't want to. It is up to you and you have to do what is best for you right now."
8,"When we are in love we are willing to look past things-this doesn't mean that it is necessarily going to be a good result.  We see hope for a better future, we wish for the best, and we are more likely to forgive.  Unfortunately for those who are emotionally and physically abused, their self esteem continues to deteriorate until there is barely anything left.  When someone feels this low it is hard for them to realize they deserve better-they need good friends to keep encouraging them to be brave and to walk away from the abuse.  They have to take control over their own lives and start building themselves back up again.  This is very common - My tip-don't let abuse get away on you-at the first sign walk away-every woman deserves better!"
8,Aim a bit lower. A Bulls sweat shirt or tee shirt maybe better and a promise to watch the games on TV?
8,"It sounds to me like a little boy asking for mommy's permission to be bad ... that way he has all the pleasure of playing with matches, but evades the responsibility.\n\nGuy's have this way of being real cowards about ending a relationship. Instead they push their wife ... and push and push and push until she is backed into a corner with no option BUT to say ""I've had it -- no more!"" and then ... they go around saying ""Well, SHE wanted a divorce."" Once again, a little boy evading responsiblity.\n\nIf you want to keep this marriage, get some counselling. He needs to hear an outsider tell him he's being a jerk and not just you. If you'd just as soon be free to find a man who will honor and cherish you, then call his bluff. Tell him no way is a third person joining you in your marriage bed and when is initiating that divorce and moving out?"
8,knock knock I am here...don't worry I won't need Viagra to stay hard longer than 4 hours...LOL\n\nInterstell....do you share or are you going to hold me hostage...\n\nBy the way..Pardon Moi...don't compare me to Superman...he just doesn't have the stamina (he gets too tired)...I am nocturnal and I can go all night....
8,"Congratulations on your strong spirit. You should know you've crossed a great distance to being an adult, and rightly so.\n\nI lost my dad when I was 14, and it was hard. Real hard. However, in your case, you have no one of your parents left to comfort you anymore. Just knowing that is your first step into being a real human. God is testing you, and He will make it up for you, if not in this life, well, that's why we believe in Him.\n\nNo one can say anything to make you feel better. Many will try though, but look around, what about the maimed victims of war who lost their entire families? What about millions of poor individuals who know someday they're going to die a slow death, and that day isn't far away? God is testing them as well, believe me, the only thing that can help you is faith, faith in God, and in yourself.\n\nBe strong, and know you are not alone. Focus on your studies, and every time your eyes fill with tears from memories, let it be. Strong men also cry. It only makes them stronger.\n\nRegards,"
8,"If you have honestly tried your best to fight your shyness with little , or no, success, you might need to go to the doctor, and be put on some medication for it. I, too, am shy, but I fight it every day, and ""make"" myself talk to people, and interact. Good Luck!!"
8,Only way to tell is how he treats you... \n\nIf you are in a group ask him which girl he likes in the group and how much.\n\nIf he is a good friend you should be able to ask him and not have any come back.\n\nIt work both ways if a man like you he ask you ques and will try not to let you know.\n\nIts part of the growing up game.
8,"Buy her a beautiful frame or plaque to show her diploma off.  Or you could take her out for a night of just plain fun, just to get away from the stress of finding a new job. Or depending on her degree, you may get something for her that pertains to what she will be doing, like a briefcase-for business, stethascope-nurse, etc.  congrats to your friend and good luck with your gift buying, your a good friend."
8,"story from the little box:-\n\nIt's meaningful....\n\nOnce upon a time, there was a teacher and his student lying down under a big tree near a big grass area. Then, suddenly, the student asked the teacher,\n\nStudent : Teacher, I'm confused, how can we find our soul-mate? Could you please help me?\n\nTeacher : (Silent for few second, than he answered)\n\nWell, it's a pretty hard and easy question.\n\nStudent : (Thinking hard) Huh???\n\nTeacher : Look on that way, there are a lot of grass there, why don't you walk there but please never walk backward, just walk straight ahead. On your way, try to find a beautiful grass and pick it up then give it to me. But just one.\n\nStudent : Well, ok then... wait for me... (walked straight ahead to the grass field).\n\nA few minutes later...\n\nStudent : I'm back.\n\nTeacher : Em, well I don't see any beautiful grass on your hand.\n\nStudent : On my journey, I found few beautiful grass, but I thought that I would find a better one, so I didn't pick it up. But I didn't realize that I'm at the end of the field, and I hadn't picked up any. Because you told me not to go back, so I didn't go back.\n\nTeacher : That's what happened in real life.\n\nWhat is the message of this story?\n\n* Grass - is people around you\n* Beautiful Grass - is people that attract you\n* Grass Field - is time\n* In looking for your soulmate, please don't always\ncompare and hope that there will be a better one. By\ndoing that, you'll waste your lifetime, cause remember\n\n""Time Never Goes Back"".\n\nIt applies the same in finding your ideal life partner, your suitable career or business, therefore the morale is LOVE & grab hold of the opportunity that you have now, don't waste time!"
8,"thats because hes shy and hes scared of a rejection, make him feel confotable with u that way he will gain enough confidence to ask u out!!!"
8,i did 350 miles away. it was everything i wanted it to be.
8,"Some tips that have work for me:\n\nAgree on joint custody of the kids. That way, you both can decide over the children'f future together and both of you can be involved making importatnt decisions in your kids lives.\n\nBe generous on visitation. That way the kids can have a fair share of both parents.\n\nHave an agreement with your soon-to -be ex about NOT badmouthing the other when not present, That hurts the kids. Make that solemn promise that you will not talk bad about the other one during visitation.\n\nHave a conversation with the kids, Explain what is about to happen and how much you love them and how daddy an mommy still care about each other. \n\nWhen visitation comes, try to make the transition an easy as posssible. This NO time for arguments or sour faces.\n\nRemain in friendly terms.\n\nAlways allow your ex to talk on the phone with the kids. ALWAYS.\n\nSend father day/birthday cards sign by the kids.\n\n\nCIVIL is never using the kids to get back at one another. Good for you that you are willling to do this."
8,"You showed a lot of courage writing a love letter. So, it's clear that you have made your feelings known to her and, since she is still talking to you, you did not totally scare her off. All good things.\n\nBut you do say she already has a boyfriend, so you should respect that part of her life. Given the situation, talking to her and being her friend is a great way to find out if your feelings get stronger, weaker, or stay the same as you get to know her better.\n\nWhat do the two of you talk about already? I would stick to what you are comfortable with for a while. How did you get to know her in the first place? Talk about the stuff you have in common. Nothing too deep in the beginning. That can come later as the friendship grows. Talk about classes you have together. Ask about how her after-school activities are going if you know what they are. Is she a cheerleader? Head of the math club? A guitar player in a band? Ask her how the stuff she cares about is going. Or maybe you can talk about music or TV you both like. \n\nHang in there!"
8,"My wife likes when she is on top, but also likes when I'm on my side, she raises her leg up and I go in her from the side.  Both of those are her favorite positions.  \n\nI also found one where she was flat on her stomach and I managed to get inside her from a weird angle on top of her, and it was hitting her g-spot constantly and drove her nuts."
8,"If you are not sure how you feel about him, how can you say you want your love, for him, to grow? First and foremost, you need to KNOW how you feel before you do anything at all. Let nature take its course."
8,"Don't sit around and try to figure out. If you like him go for it. It's worth taking a risk. But, if you don't and you're just wondering then you'll probably be wondering forever because it's hard these days to know if someone is crushing on you. Depending on your age, he probably picks with you often or tries to draw a lot of attention to you or not any at all trying to distract other guys from you. Just ask. He can't beat you up for it. He'll either say he does or he doesn't. And then you won't have to wonder anymore."
8,"she sounds bored.  try something new.  remember what it was like when you first met?  those feelings are still there, you just have to find them....be THAT GUY again for her...flowers on the pillow, candles, some alcohol, a motel room, you remember those days??  i have been married for 10 years and it is just as spicy now as it was then...just be THAT GUY again for her."
8,"I really don't think something like that can be forgiven easily, your mother put herself before you and your sister and when something like that happens you you cant help but fear for your own kids.  Lots of people talk about unconditional love but I think there is exceptions and this is one of those."
8,"Why waste your time?\n\nWhats he got thats so special you think you NEED him??\n\nGet some self esteem, move on to someone else who appreciates you and is worthy of your time & effort.\n\nThat guy sounds like a game playing idiot."
8,You need to get away NOW
8,It's the same in my house- 4 kids- the oldest is 9.  I'm glad my son still has some of his innocence..   Some 9 yr olds are hardened  by life by now. He'll find out soon enough I just hope it doesn't crush him or the kids at school are not mean to him.   Merry Christmas.
8,he is insecure and wants you to chase him. DONT! let him come to you. if you chase him it just makes him think that your a punching bag who will take a mans crap and its ok to be rude....
8,go to your yahoo inbox it will be there
8,"Why do you want to change?  Question your motivation to change.  Is it because you want to change someone else's impression of you?  If so, thats a lame reason.\n\nWearing your heart on your sleeve suggests your easy to win over.  If you decide to change, heres my suggestion.  Anytime anything or anyone comes into your life, follow this exercise.  Sit down and think what and where you want to be in 5 years or 10 years.  Then think of that person or thing, and if it isn't part of the 5 year plan, its simply a diversion.\n\nIts probably not acceptable to say 'don't spend any time on diversions', because we all need them and want them.  Instead, limit the time you spend on your diversions."
8,really im willing.im a girl
8,i say hes not worth your time and he doesnt know what he wants so let him be the one that got dumped. dont let him hurt you
